id,source_wsi,dataset,i,j
dde995c97b01,8,3,14848,13312
ddf5df7d8dcf,6,3,14336,22016
ddfef6488acf,13,3,16896,22016
de1465efd9a1,6,3,15872,17920
de150516381b,12,3,13312,19968
de24d16b512c,12,3,13824,17920
de2f1600f37d,11,3,19413,46097
de30301b669a,11,3,07125,49681
de387954f3df,2,2,17408,16932
de3b1e7a576a,13,3,24576,41472
de3db38fefd0,3,2,11776,03584
de44a39861df,6,3,17920,31232
de482bb0f3f4,12,3,08704,16896
de5a5fa96aac,13,3,25600,40960
de6a7992bf69,6,3,15360,06656
de73fb03027c,7,3,09216,26112
de79422ba4f5,9,3,12288,29696
de8963962dc3,7,3,25088,16896
de8d86919756,13,3,20480,29184
de8eb73595b4,13,3,26624,24064
de930a512e41,14,3,08715,12705
de951720c07a,8,3,09728,18432
de9884fffaf9,8,3,10240,18432
de9cb016df5b,6,3,19968,16896
dea5fb81382e,8,3,19968,14336
deb8c17483c0,1,2,10752,07680
debf31b05ee8,2,2,18432,15396
dec3f1fd0c7f,9,3,20480,06656
decc852eefe8,6,3,12288,35840
ded0fdeaab79,3,2,12288,08192
ded514c19805,9,3,18944,17920
dee28705d563,4,2,04608,25088
def31ed25c53,2,2,24576,18980
def389ade648,6,3,17920,11776
defb577844a1,12,3,24576,29696
defbd71b632d,6,3,13824,16896
defc36e3240a,9,3,19456,11776
defd2cb5fd9b,4,2,02048,24576
df10b4c8e7ea,14,3,10251,29601
df2d25b6fcfb,4,2,02048,24064
df41573423ac,11,3,09173,50193
df4945e62a10,9,3,20480,18944
df56279d9f9c,7,3,24064,13312
df5d93cccbc7,9,3,10752,43008
df5fca681c4c,11,3,17877,41489
df6ba90162cd,13,3,11264,22016
df71ba8170b7,7,3,08192,07168
df72f14dbc83,4,2,12288,24064
df74e951a81d,10,3,15456,17880
df7fbf744719,14,3,12811,35745
df941ba3ae69,10,3,23648,30168
dfa0a6f353c0,10,3,21088,19416
dfa2c5816b42,14,3,12811,12705
dfb0c17fce39,11,3,15317,35345
dfc12d5f9aa6,3,2,07680,03584
dfcb8d54c4fb,10,3,18528,09688
dfcea0f4ef63,1,1,04608,46080
dfd19ff8017e,4,2,05632,20992
dfd3053cb488,2,2,17408,14884
dfdf41f0101c,14,3,09227,42913
dfe0f68f1f43,2,2,26112,20516
dfe24ec73350,4,2,03072,20992
dffa4017ba8d,10,3,23648,08152
e004a1f7be16,6,3,15872,23552
e0072029e135,2,1,18944,22016
e009f87092a7,6,3,17408,22016
e011aa335cfd,11,3,10709,52241
e024bc3c9ad8,3,2,13312,03584
e03602d7f613,9,3,05632,43008
e03b335d6734,2,2,22016,18468
e03f045f2c7e,11,3,08661,50705
e0567764f628,6,3,13824,35328
e07356d612a5,11,3,17365,27665
e0739f9e7aa2,6,3,15872,16896
e093973c0512,9,3,15872,08192
e0b5d80cb2ae,8,3,09728,24576
e0ba908b8ad8,6,3,16384,06656
e0bc962901e7,12,3,24064,18944
e0c0bd7be1f8,12,3,13312,24064
e0cd37cd421f,7,3,09216,28672
e0cd44e571c6,8,3,14336,23552
e0d56e3a0768,12,3,10752,17408
e0ea1978d5dc,1,1,05632,44544
e0ed3755319a,14,3,09739,47009
e10f2d8e1691,8,3,19456,22528
e110ae517b69,14,3,06155,21409
e121c3d6554e,14,3,13323,11681
e125202b527b,12,3,20480,22016
e1357f5ac2e1,7,3,14848,07680
e13b73de9b3a,11,3,16853,25617
e14b6c3869e7,7,3,24576,20992
e1610493df63,4,2,09728,26624
e1647f94f1f9,1,2,11776,04608
e173061e4c1a,9,3,15872,22528
e176191e4f83,1,1,02560,40448
e17868b94f7e,4,2,10752,24064
e17ea797c46a,10,3,21088,30168
e1881f6a27ae,8,3,07168,16896
e18e8249d746,10,3,24160,20440
e18ffcbbac87,12,3,18432,28672
e1a90d57f7d6,12,3,11264,27648
e1ab6b163a1f,2,2,17408,17956
e1bba661e320,13,3,14336,29184
e1bf0159ff23,8,3,07168,14848
e1c14b7d9753,13,3,12288,25600
e1c37f520d93,13,3,23040,39424
e1c82106f314,8,3,07168,20992
e1e981b32720,7,3,09216,31744
e1ea88959a1b,9,3,20480,11776
e1f6c8a7873e,1,1,05632,45056
e200d74165a5,14,3,14347,17825
e202c2edad04,3,2,07168,14848
e2149f3ab975,3,2,03072,11264
e21c60b762c9,3,2,11776,06144
e21ea0bad27b,13,3,20480,25088
e246dc4e70fa,8,3,10752,09728
e24f20e4fe01,6,3,22016,23552
e25121c43706,8,3,17920,11776
e2710ce4fe66,6,3,11776,34816
e27bfe79ed1b,3,2,06656,07168
e283ea6e3f7b,1,1,03584,39936
e285fbbbcd2b,14,3,07691,12705
e28ecc42a892,10,3,14432,26584
e2924beb5567,1,1,04608,44032
e2a3608d41d7,6,3,12288,20480
e2a76814ad7c,12,3,06144,23040
e2a91358e54f,10,3,14432,16344
e2aa3a7d2912,9,3,18944,16384
e2adf9c848ae,7,3,16384,08704
e2b0c8f42bce,14,3,09739,34721
e2b18efff4e9,14,3,11787,24993
e2b9e902c25a,7,3,22016,30208
e2c15e7f8d73,14,3,09227,21409
e2c1ebfddb4a,1,1,09728,44544
e2c7fe192d5b,4,2,10752,25600
e2cc9679cb17,9,3,13824,24576
e2d18adbc90d,2,2,17920,13348
e2eb56a8bd35,7,3,20480,27648
e30f64761d6b,8,3,22016,14848
e34bd400de98,10,3,17504,21976
e3535fbe784f,10,3,20064,09688
e3720ba2bb78,9,3,10240,27136
e37556166b5c,13,3,25088,41472
e37d89a19566,3,2,07680,10240
e38a7cbaa52d,3,2,08192,07680
e39b2188eae9,4,2,10752,25088
e3a03a18b0f6,10,3,18016,30168
e3a516bb7299,6,3,19968,13312
e3b3a8169659,8,3,16384,23552
e3b7040658f2,14,3,14347,14753
e3bce4fe15b5,7,3,17408,14336
e3bd701c768d,2,2,14848,11812
e3c41ad419a2,2,1,26624,23552
e3cd5535e45e,13,3,15872,26624
e3cdefe798ab,12,3,25600,25088
e3cfb24f47b9,6,3,19968,27136
e3ece338d0f8,8,3,09728,16896
e3f5ed6b15d1,14,3,09227,19873
e4034c573f29,10,3,16480,29656
e41356666b2b,6,3,18432,35328
e4158c78fe85,9,3,20992,18432
e419b4f2a2dd,13,3,23040,32256
e419d136a76c,12,3,15872,18944
e41cfd4a0433,10,3,14432,09688
e42f4707024a,7,3,15872,08704
e4321d033f15,4,2,02560,24064
e433c7f0daa4,14,3,14347,13217
e43510918704,12,3,19968,20480
e43ef43c7a03,8,3,15872,22016
e44672b53f3c,8,3,08704,10240
e44b200c1b65,13,3,20992,37888
e46286192023,11,3,18901,49681
e477bfef1e06,4,2,05120,22528
e480d600da2e,12,3,25088,21504
e48e1d94caea,13,3,21504,33280
e48f173fb0cd,14,3,11787,38817
e4b4e697bc41,6,3,17920,29184
e4c061268821,7,3,17408,12800
e4c6313913c3,1,1,09728,38400
e4cf5e98b13b,6,3,18944,29184
e4d0fd242724,11,3,07125,24081
e4f0f55ddb16,8,3,22016,10752
e4f4d335a6fe,13,3,11776,27136
e506a133c873,1,1,08192,40448
e51577d9fd82,13,3,25088,33792
e52415e02d69,4,2,06144,27136
e5248d745ead,7,3,11264,10752
e52522470fea,1,2,15360,09216
e52edf524542,13,3,23552,40960
e539fdb0ce70,14,3,10763,37281
e53db97f04b9,2,2,20992,13348
e54050c30652,9,3,05120,33280
e5421fc6c892,8,3,10240,14336
e54c95cfac22,2,2,16384,16420
e54d2309a826,6,3,22528,32256
e54eb63732ad,8,3,15872,15360
e55cc3532dbe,6,3,13824,20992
e566e3524687,12,3,13824,20992
e56a225520aa,3,2,04608,12800
e56b7c6523ff,7,3,22016,08704
e56d9e3ab1af,9,3,06656,43008
e58e898d43d6,14,3,13835,46497
e58fe1b7f5b4,8,3,18432,09728
e5954e749d94,9,3,20992,30208
e59f7c3db227,7,3,25600,30720
e5a58d21358e,8,3,16384,14336
e5a6536eee74,14,3,08203,27041
e5a7b4a5678a,9,3,13312,11264
e5ac1caaadd8,1,1,09216,42496
e5ac30d51940,6,3,09216,33280
e5af1805c0ac,10,3,23136,18392
e5b70e8dd55b,9,3,13312,13824
e5bb18b366cc,6,3,16384,13312
e5bfc19508db,9,3,08192,29696
e5c32fe6de31,7,3,18432,15872
e5c9a1a4fe3a,3,2,11264,03584
e5d0ad09c2a6,7,3,25088,13312
e5e44c6d7555,10,3,20576,20440
e5e856813a90,8,3,17408,17408
e5fa5d7b9f0f,9,3,04096,33280
e5feccf220f4,6,3,13824,09216
e5ff4f2d8a96,6,3,10240,12800
e611ec8337be,14,3,11275,12705
e61a8801555f,4,2,12800,26112
e62705cf98d8,7,3,19968,28672
e637a122e722,6,3,14336,18944
e63d156bc72f,1,1,08192,41472
e64767cbb843,12,3,06656,19968
e6490f73503a,8,3,20480,18944
e65636d078ae,10,3,19040,23512
e656cdecccd6,11,3,11221,34321
e65fc78aa66a,2,1,20480,20992
e66049138739,13,3,26624,36864
e661c8dc7c0c,13,3,09728,24576
e66f432c797d,7,3,09216,15360
e6712803f920,6,3,09216,09216
e69f7164a13f,8,3,06656,11264
e6a7f8352531,12,3,16896,19456
e6c7d11c85e4,12,3,23040,19456
e6cf7f198ef1,14,3,12811,32673
e6d32a960166,3,2,07168,07680
e6d48ab67233,8,3,19968,20480
e6d6daaf7bf9,3,2,12288,07680
e6d9bd78b840,1,1,02048,44032
e6dc33ae1abe,4,2,10240,26112
e6debbfc63ba,12,3,26112,24064
e6e180a81f0e,4,2,11776,22016
e6f37dd06b67,10,3,15968,21464
e6ffa0e6b152,9,3,13312,19968
e708e79d471f,6,3,10752,35840
e7161814d297,3,2,13312,04608
e716ad1b0301,3,2,14336,05120
e72945522a29,1,1,10240,40448
e72ed3bd99b5,2,1,16896,23040
e7333c104e09,6,3,12800,27648
e7336ece3097,14,3,09739,27041
e738e8e4b282,14,3,10251,08609
e7473674d813,2,1,27136,23040
e7527565fe47,6,3,12800,30208
e76e8e21697a,8,3,14848,24064
e77153879df6,12,3,20992,18432
e776cd0dd31a,9,3,11264,28160
e7808cdeeac6,9,3,07680,37888
e7854fb5d062,13,3,26112,30208
e78bb8cd9785,14,3,12299,13729
e795e197863d,6,3,14848,31744
e7a2788b6677,7,3,09728,25088
e7af3a80ad2e,7,3,10752,29184
e7b11c85d544,12,3,19968,27136
e7b358ee837d,14,3,07691,25505
e7b9ecd9ced3,6,3,09216,34304
e7d2b36dd2d0,10,3,21600,21464
e7d4b95e9c6d,7,3,09216,10752
e7dd45905a5f,1,1,08704,41472
e7e4de3dfa26,12,3,26112,18944
e7eb04f00e54,12,3,24064,21504
e7f37c980b3f,8,3,20480,12800
e7f3b3371ba3,6,3,22016,28160
e7f5d6a37b37,9,3,15360,24576
e7f7b4f53e4d,12,3,16384,28160
e804ab863ade,7,3,20992,22016
e81e7ec3dddd,8,3,14848,18432
e824b595a664,7,3,15872,26624
e8293c0a7149,14,3,07179,33697
e83d5ab2d9f5,2,2,20992,15908
e842c3a9f0d8,9,3,19968,12288
e844c9c77ab8,10,3,21600,17880
e850bcdec107,7,3,11264,32768
e85269e6a5a7,14,3,06155,42401
e868c30b2af7,3,2,09216,07168
e871dff0ede6,9,3,20992,20480
e8758c97b189,4,2,04096,27136
e878a3a91b68,6,3,12288,25600
e88656d3b7bd,13,3,17408,31744
e89156e7bfc8,10,3,24160,30168
e8a183610034,1,1,10752,46080
e8a9b3a4050b,6,3,12288,18432
e8aaa66e60a6,10,3,18016,28632
e8af4c6fbebe,12,3,13824,22016
e8b8245f1d52,14,3,09227,42401
e8c3ed694bca,9,3,07680,25600
e8d1a4e19a4d,12,3,08704,18944
e8d9891ddce9,10,3,14432,24024
e8df1c43dc3e,11,3,07637,49169
e8efb8d71d0b,12,3,22016,24064
e8ff12a57773,2,1,27648,22016
e904b67e6190,11,3,18901,22033
e90c01a08395,13,3,23552,30720
e91f2ab5553b,7,3,23040,23552
e9249f841b3e,8,3,06144,25088
e93185008c33,2,1,20480,22016
e933d9d6198f,14,3,12811,30625
e93daf46e476,10,3,22112,10712
e94c54ca1dcb,14,3,13835,30113
e94cdeb1e025,13,3,26112,31232
e9557a629157,6,3,12800,22016
e95c2881d1dc,1,1,07680,46080
e964016bfead,11,3,09685,30225
e9794d9a5f53,2,2,19456,18468
e97a14b2c9e5,8,3,07680,22528
e97c4f3c51af,9,3,12800,31744
e9932ac01e0e,3,2,02560,16896
e99c14d23bb4,3,2,15360,07680
e99c8b3bd1b0,12,3,15360,19456
e9b3aae82b3e,11,3,14293,42001
e9c49a664fd8,10,3,23648,20952
e9c9c5fb7aef,3,2,08704,10752
e9d3fefa1adc,9,3,16384,20480
e9dc6b6c1048,3,2,11264,04096
e9e7e49de402,13,3,20992,26112
e9f0c6602a65,8,3,22016,09728
e9ffea5d3c60,10,3,21600,12248
ea0e4c335542,7,3,25600,25600
ea47a11b01a1,8,3,15360,22528
ea550c6a1c80,9,3,15872,23040
ea5ec6ca745c,7,3,10240,18944
ea7766579546,10,3,13408,26584
ea7a3b74b2d6,9,3,14336,19456
ea889bd492a8,9,3,19968,24576
ea8a07bc0cf4,10,3,22624,29656
ea9f5afde497,6,3,22016,10752
eaa096d85a52,1,2,10240,06656
eaa85fa2b857,1,1,08192,38912
eab464597afa,7,3,24064,11264
eacf994de9fa,14,3,12299,38305
ead2ed2cd87d,13,3,12288,22528
ead6d9ac1549,11,3,07637,42513
eadc7dc8a3fc,3,2,05632,12800
eadd55bf1772,13,3,11776,25600
eade74f2373e,6,3,17408,15872
eae25944b263,13,3,23552,37888
eae7f4dcfb29,10,3,20064,13272
eaeb0511b8f5,7,3,20480,28672
eaeb21e80a01,11,3,12245,22033
eaed007d2cdd,6,3,13312,21504
eaf82b313355,12,3,15360,27648
eafdccd83fe3,7,3,14336,18432
eb13254ec21e,10,3,16992,12760
eb1d989ef060,12,3,16896,26624
eb225911b9de,10,3,12896,24024
eb2391c6d668,7,3,09216,14336
eb24dc63cd03,6,3,16896,21504
eb29a007ee1f,13,3,14848,25088
eb2efc466d4c,6,3,15872,19456
eb3a771b321f,4,2,06656,26112
eb4341614661,9,3,19456,21504
eb520d2a488b,14,3,07179,35745
eb52609dbace,2,2,23040,17956
eb6557fcd178,9,3,12800,08192
eb6b959be840,4,2,10240,27136
eb7564c1ca68,1,2,08192,06656
eb8489207dd2,7,3,09728,24064
eb93c7225b60,12,3,10752,25600
eb9b9ee6043a,3,2,07680,04096
eba1f93e5a11,1,1,04096,38912
eba594fb13b1,12,3,07680,20992
ebacb1168a30,10,3,20576,15832
ebc3e1ba9413,8,3,15360,19968
ebd15075feab,2,2,15872,12324
ebdc37c032fb,8,3,12800,24576
ebe2cbbc92e4,3,2,09728,03072
ec097810e8d8,4,2,10240,22528
ec12d7ee975d,14,3,13323,45473
ec1667fb6eb8,3,2,03584,11776
ec206335f3bc,8,3,15872,24576
ec29ef6f8ce8,12,3,15360,18944
ec453780235f,4,2,03072,21504
ec4bfaed1868,13,3,22528,34816
ec59b260f7c7,8,3,12288,15360
ec5e5afb89e1,6,3,10240,16384
ec6337070a48,11,3,09685,20497
ec6fd791a1fb,8,3,10240,21504
ec72d34932a5,3,2,08704,06656
ec74feb5a64d,12,3,13312,28672
ec75afd97c0f,7,3,22016,13824
ec963d44976f,2,1,25088,23552
ecb5770df2fc,7,3,20992,13312
ecb889d3b6f4,13,3,16384,22528
ecb9617b9e10,8,3,22528,21504
ecc2840dc99c,8,3,23040,23552
ecc77326597e,9,3,18432,19456
ecc959f035e8,13,3,25088,32256
ecdae8fdfd0e,2,2,17920,13860
ecdc0e8613b7,6,3,11776,15872
ece802477437,6,3,14848,25600
ece8da0779f2,3,2,03584,16896
ecfa10ab1a82,7,3,22528,11264
ed0038532b72,13,3,11264,32256
ed23179ac692,3,2,07680,15360
ed26844d6233,9,3,12800,06144
ed38f5a20b8a,9,3,05632,38912
ed498c6c91fb,14,3,14347,33697
ed4d3aa60b4d,11,3,17877,46097
ed4e6f8fd858,11,3,13781,23569
ed512f529d40,6,3,18432,05632
ed56f5bf1ff8,11,3,06613,31761
ed612c2e0f07,11,3,09173,24593
ed6a92a9410c,1,1,05120,42496
ed6d19716b7e,14,3,07691,40865
ed792d83024b,10,3,13920,19928
ed7e3856c9f2,3,2,12800,04096
ed7fbd40a112,14,3,06155,46497
ed9baf6b567c,6,3,09728,22016
eda1a540aa94,9,3,20992,29184
eda294658a0a,1,1,04608,41984
eda7b9aa1226,11,3,18389,28177
edae2e5c9f10,2,1,28672,22528
edb71bd2feee,8,3,12800,16384
edc2b9de1e86,14,3,07179,42401
edef95f8ebb0,13,3,23552,26112
ee19dab417e7,13,3,20480,37376
ee2190abc7ff,9,3,07680,25088
ee229f911c4b,8,3,18944,19968
ee2f021e95cb,7,3,15360,12288
ee34ea84aaaf,8,3,19968,09728
ee37d5a4ae45,14,3,10251,26017
ee3beb9a6786,13,3,24064,32768
ee3f8b28738c,12,3,23040,18944
ee44605b6719,14,3,06155,41889
ee4474714272,11,3,10197,40977
ee49ab2b0bf2,11,3,04565,35345
ee4b1bec6ef7,10,3,16992,23000
ee63a0034785,6,3,14336,10752
ee69a498dd6f,14,3,12299,46497
ee77b5d5c6dd,9,3,07168,39424
ee87cc4175a5,7,3,16896,18432
ee9d91bbf74a,14,3,11787,44961
eea6c0c6130a,3,2,15360,05632
eeb4c151467f,14,3,13835,17313
eec8af386a2d,12,3,11776,25088
eed121e249b1,6,3,13312,09728
eef2d8349d56,12,3,11776,18432
eef5565a7e5a,1,1,03072,44032
eef9d914ae38,8,3,08704,18432
ef04a0756c36,10,3,19552,21976
ef0fe9af0631,7,3,12288,22528
ef19f2b1d532,6,3,18944,34816
ef24761960e4,14,3,07179,40353
ef2e7b591798,9,3,19456,06656
ef2edfbdce53,14,3,06667,42913
ef39b81a7917,3,2,08704,14848
ef5523d50b5b,1,2,11264,07680
ef560f1c1415,10,3,19552,18904
ef5e9e8718dc,14,3,09227,24993
ef7b43bcd2bf,2,2,17408,18468
ef7e5459b81a,14,3,09739,38817
ef7ed529a694,13,3,17408,30720
ef7f5d12b1ff,1,1,07168,45568
ef88f9b01083,14,3,07179,14753
efa4703df4ba,12,3,25600,18432
efaeb614e18a,7,3,17920,26112
efba8477072d,12,3,22528,30208
efbdb87a2487,6,3,12288,13824
efcb764f1123,7,3,07168,26624
efe2ee9c1d11,6,3,22016,32768
efe881c6f3ed,13,3,13312,30720
efe8a1c927bc,8,3,09216,17920
efee527796e3,7,3,23040,31744
eff357eb0748,9,3,10240,39424
eff3a8b0bf65,11,3,19413,25617
eff573a5cc7d,13,3,14336,29696
f00398e3e631,8,3,09728,22528
f00ebb515a6e,2,2,22016,19492
f013f74e9711,8,3,17920,14848
f027b0dfd2e9,4,2,12288,22016
f02ab0feffd8,9,3,10240,41472
f03c15bd2cde,6,3,19456,31232
f04bde385190,13,3,09728,26624
f05cb3f68bed,9,3,13312,22528
f05e20e4fe3b,7,3,17408,08192
f06228af4f28,2,2,15872,12836
f067a3043395,8,3,10752,13824
f0758457b82d,11,3,06613,27153
f07af4d8f0c9,11,3,05077,34833
f08458c9d007,4,2,08192,27136
f08e624dbf3f,3,2,11776,08704
f09bd94a30b4,10,3,22112,15320
f09c874f8ded,4,2,03072,22016
f0b24044c48a,7,3,21504,15360
f0b48983d5ee,10,3,16480,24024
f0c1603b3dc6,13,3,26112,38912
f0c2afc5fb05,1,1,08704,40960
f0c506269a56,13,3,14336,30208
f0cfdfc066fe,2,2,19456,16420
f0dbb778fab3,8,3,17408,18432
f0dfb6429cdc,7,3,22016,15360
f0e98bc526a5,13,3,20992,26624
f10a389fd4b0,1,2,06144,46080
f10aa6c569ec,3,2,09728,07168
f1296267f258,13,3,25600,35840
f12e95c3de4c,10,3,18016,08152
f1332dc2e9d9,13,3,12800,30720
f13a1071fb3c,6,3,14336,07680
f13cdf851d9d,12,3,13824,26624
f14a83290bee,10,3,24672,17880
f1548b79b845,10,3,13408,09176
f1599b2db68b,3,2,12800,07168
f15daa1314b9,8,3,09216,22528
f170f0ddfec0,10,3,22112,19928
f174c4f66faa,6,3,15360,22016
f17c0bbf7b72,4,2,11776,21504
f185ac7910b7,12,3,20480,25600
f18e9c9d5de9,9,3,04096,40448
f191c049e014,6,3,19456,33280
f1925649f254,9,3,12800,12800
f197485500d9,8,3,15360,24064
f198d3e41659,13,3,15872,30208
f19a96e5e1f2,12,3,06144,23552
f1a0486dac4a,11,3,08661,26641
f1aae7d3dfe1,6,3,19968,12800
f1af97caff9d,1,1,04096,39936
f1b07b0a9888,10,3,18528,19416
f1bea0e93f40,12,3,19456,18432
f1bef85d410f,10,3,13920,13784
f1c6955e42e2,6,3,11264,33280
f1d48c2c7d22,13,3,11776,27648
f1d5000ca7fb,10,3,24672,09688
f1e255cfbdbc,14,3,08715,30113
f1e2e00091c0,14,3,08203,10657
f1ed077be84a,13,3,14336,26624
f1ef4eba0175,8,3,22016,23552
f1f2e25ae66d,6,3,10752,23040
f1f38c5b3ff2,13,3,14848,28672
f1f4d8f7c062,14,3,06667,45985
f1f708199d34,9,3,15872,19968
f1f71a51cb96,6,3,19456,08704
f20f854a0cfe,11,3,10197,27665
f20ffb43f4ec,13,3,24576,24576
f215eb481350,12,3,23552,18432
f217dcd37517,1,2,14848,10240
f21ab98d3572,1,1,07168,41984
f2208d091578,14,3,13323,40353
f22cbf73ceed,8,3,06144,21504
f22d5b3fcabe,6,3,12288,16896
f22ea639b4dd,13,3,24064,36864
f2482701341c,13,3,09728,26112
f24bcf9a357d,10,3,23648,13272
f24e15fe294b,1,1,05632,38400
f24e92e37491,10,3,20064,28120
f25f643cec65,11,3,19413,37393
f2652a404389,10,3,14432,19928
f265c69fc568,2,2,18432,16420
f2683290d169,12,3,16384,23040
f26928120a81,13,3,15872,32768
f275d30692ee,10,3,23648,18392
f27abf9d5ca1,14,3,14347,10145
f2878a408e2b,7,3,25600,17920
f29130b90b8a,14,3,07691,09121
f296417c1812,9,3,19456,15360
f2a31831f412,2,1,22528,21504
f2b3606e1b5d,4,2,08192,26624
f2b93360cb19,10,3,15968,23512
f2c31420c1f4,8,3,15360,18944
f2c39d04e837,11,3,07125,32273
f2d3abd92af3,10,3,13920,30168
f2d93de4240a,14,3,10763,15265
f2da86ba0149,9,3,14336,30720
f2de12eb9437,8,3,14336,13312
f3077030a043,10,3,15456,18392
f32815afa85b,11,3,12245,45073
f34dfcdbd7c5,4,2,08192,24064
f3551314f220,14,3,10251,32161
f356e2e906c8,11,3,05077,30737
f35a36869f5c,11,3,16853,35857
f35fa6a4081c,2,2,24064,20004
f3844a73e43f,12,3,22528,26112
f38f2f72a1b7,2,1,19968,23552
f390ed58b2d9,12,3,15360,23552
f3ad10bf1c9f,4,2,12800,25600
f3bda623ad1d,13,3,22016,40448
f3c50e365dd9,10,3,16992,27096
f3ccc178e6da,13,3,13312,23040
f3db789749a9,7,3,12800,13312
f3e4a8d4c296,2,2,16896,13348
f3f867b86511,12,3,06656,21504
f405ce290028,10,3,13408,18392
f406fdba08f4,1,1,02560,44032
f40804ea84e6,1,1,07680,43520
f40cdfccdba2,9,3,15872,11264
f413d8ec48b3,14,3,09739,16289
f448ed3c0b47,11,3,05077,19473
f454b3779a08,6,3,20992,31232
f45a29109ff5,1,1,02560,38912
f45f91fdd447,7,3,14336,17920
f461427c6b30,6,3,18432,13824
f46d34cea978,8,3,18432,11776
f48bb483c6e4,6,3,10752,06656
f48f6580655c,1,1,06144,40448
f493f2fbe394,7,3,08704,06656
f495883496a5,9,3,10240,25600
f49c86636e15,2,2,18432,13348
f49cf3d73a2e,8,3,15872,14848
f4b0c5cb8593,3,2,07168,16896
f4b110ac1538,13,3,12288,29184
f4b4309bce70,8,3,06656,19968
f4b6f87cff4f,13,3,14848,23040
f4bf1b064318,7,3,20480,23552
f4c174249d39,6,3,11264,19456
f4c3c3b428aa,13,3,15360,23552
f4c6166d1039,1,1,05632,43520
f4c9a9ceffb8,12,3,16896,26112
f4ce96b7b3ca,10,3,15968,16856
f4d25e273134,2,2,16384,16932
f4d6361c602e,7,3,18944,19456
f4d68deb12f9,14,3,14347,28577
f4de0c8e72b7,12,3,08704,17920
f4def7ede919,13,3,10240,28160
f4e2050a2896,7,3,08704,09216
f4e45b48ccf6,3,2,15360,07168
f4ec619691fd,7,3,18432,07680
f4fc628c4249,3,2,07168,02560
f506f7537e41,7,3,10752,31744
f5113dd06a34,14,3,06155,43425
f5140e2c6baf,1,2,09216,07680
f51d48bb0f59,14,3,08203,44449
f523fd846eb8,10,3,24672,12248
f5285a4ec906,11,3,05077,38929
f53f64d220e3,1,2,17920,10752
f544d6070612,14,3,10251,47521
f546455e0459,13,3,24576,28672
f5586a2cfab6,6,3,14336,17408
f5712dbd32e2,4,2,03072,25088
f5805fbda65a,7,3,24064,07680
f583d1f746ab,12,3,22016,16896
f592b552a1af,1,2,06144,40960
f59b7223b4c4,13,3,14336,23040
f5b522b4cb98,14,3,12811,38817
f5b7d7747e48,12,3,25600,16896
f5cd0dca51f8,10,3,18016,19928
f5d62c360aa5,10,3,17504,24536
f5d749c02a9a,9,3,17920,26112
f5dbcf45a5ed,7,3,22016,11264
f5e564fa8917,11,3,08661,46097
f5f3d9fcdcbd,6,3,11776,10752
f5f497a247f5,11,3,12245,40465
f5fb1b5f4cbd,10,3,12896,20440
f5ffd4e41d78,14,3,14347,14241
f607c460e3fc,8,3,11264,13824
f60b552d66a3,14,3,10763,12705
f6113e4633cf,3,2,02560,14848
f625f31c2cce,7,3,12800,27648
f62e2b5d552f,14,3,07179,43425
f62fecc8926d,8,3,10752,14336
f6441aee2a5a,13,3,26624,25600
f64540767eee,3,2,07168,03072
f646dbfa3311,7,3,09216,15872
f64eb576e78d,4,2,08704,26112
f658d0461319,12,3,22528,20992
f660f53fb0f2,12,3,09728,23552
f66cf535672b,4,2,06144,26112
f66e830ae24c,12,3,19968,29696
f6906101ee0e,1,2,10752,03072
f691259354cf,8,3,13824,17920
f6917c64e5ce,13,3,25088,40960
f69c378f6f4f,2,2,17920,17444
f6a8504c0bd5,7,3,12800,25088
f6a907c13013,12,3,14848,23552
f6afc2903670,1,1,04608,40448
f6b0c55c34c7,1,1,09728,39936
f6bc2457c7a4,8,3,10752,22528
f6c2db253f4e,14,3,08715,41377
f6c857518783,10,3,12896,14808
f6cb15e6bc45,9,3,19968,15360
f6cec0d06534,3,2,05120,12288
f6cfecc532a2,3,2,11264,07680
f6da6b7e7ab5,8,3,10752,25088
f6dc7f1bd87e,11,3,12245,41489
f6e021f77716,11,3,08149,26129
f6e24f92d9c7,11,3,12245,35857
f6f42c3ee06b,11,3,18901,46097
f701e94b3410,8,3,20992,25088
f70a176ad5be,14,3,08203,37793
f715bc866129,11,3,13781,21009
f72d802e6c42,8,3,15872,11264
f73b7aca41d4,2,1,18944,20992
f7490ca2f56e,3,2,05120,13312
f77bdfffb4c2,13,3,14336,28672
f79533b4d460,3,2,07168,07168
f79685aa92cf,6,3,11264,24576
f7a77264f260,3,2,11264,05120
f7a98e3d01cd,10,3,14944,14808
f7b78d452253,12,3,10240,19456
f7c4f481019f,6,3,17408,07680
f7cd2f7fc73b,8,3,07680,09216
f7de387b799b,6,3,23040,29696
f7e4f2912f53,8,3,23040,17920
f7e856a016b7,7,3,23040,10752
f7e99dc711e5,11,3,18901,21009
f7f392ccd973,6,3,17408,12800
f7f5200b6ae0,14,3,07691,23457
f7fe17545e71,6,3,11264,34304
f8010f0d1adf,13,3,10752,25600
f808a1c1d54b,9,3,06656,25088
f819ffaee650,8,3,18432,20992
f81fafbae0e6,4,2,11264,27136
f821b34fd16c,13,3,24064,33792
f82d072d8f90,7,3,09216,12800
f82ed0a3494e,9,3,18944,07680
f82f25edda5a,8,3,18432,15360
f831688ec515,6,3,14336,34816
